Dates,Hours,CENTRO,NORESTE,NORESTE2,NOROESTE,NOROESTE2,NORTE,NORTE2,SUR,SURESTE,SURESTE2,SURESTE3,SUROESTE,SUROESTE2
2016-07-07,13,80.0,59.0,29.0,80.0,143.0,65.0,,,84.0,81.0,,137.0,115.0
2016-07-08,13,88.0,70.0,34.0,80.0,164.0,70.0,,,77.0,106.0,,112.0,106.0
2016-07-09,13,96.0,70.0,21.0,94.0,129.0,72.0,,,72.0,81.0,,130.0,116.0
2016-07-10,13,90.0,92.0,70.0,114.0,129.0,92.0,,,96.0,122.0,,118.0,96.0
2016-07-11,13,84.0,83.0,79.0,88.0,174.0,79.0,,,88.0,104.0,,107.0,108.0
2016-07-12,13,80.0,56.0,64.0,85.0,146.0,63.0,,,78.0,87.0,,130.0,120.0
2016-07-13,13,71.0,55.0,56.0,74.0,133.0,56.0,,,76.0,64.0,,110.0,105.0
2016-07-14,13,76.0,55.0,35.0,64.0,129.0,59.0,,,66.0,81.0,,124.0,116.0
2016-07-15,13,119.0,96.0,70.0,111.0,160.0,93.0,,,120.0,103.0,,157.0,165.0
2016-07-16,13,100.0,123.0,74.0,108.0,194.0,99.0,,,114.0,89.0,,154.0,153.0
2016-07-17,13,,48.0,35.0,63.0,76.0,46.0,,,49.0,76.0,,69.0,67.0
2016-07-18,13,,51.0,23.0,65.0,93.0,52.0,,,70.0,54.0,,99.0,119.0
2016-07-19,13,,33.0,26.0,42.0,117.0,38.0,,,68.0,77.0,,55.0,57.0
2016-07-20,13,17.0,30.0,32.0,48.0,48.0,28.0,,,18.0,34.0,,36.0,41.0
2016-07-21,13,29.0,34.0,43.0,49.0,79.0,34.0,,,47.0,38.0,,42.0,58.0
2016-07-22,13,24.0,28.0,48.0,64.0,69.0,31.0,,,40.0,28.0,,43.0,69.0
2016-07-23,13,38.0,35.0,31.0,50.0,66.0,38.0,,,43.0,59.0,,71.0,60.0
2016-07-24,13,40.0,27.0,95.0,42.0,56.0,25.0,,,39.0,54.0,,56.0,68.0
2016-07-25,13,54.0,38.0,26.0,62.0,85.0,44.0,,,60.0,50.0,,98.0,88.0
2016-07-26,13,45.0,47.0,38.0,65.0,93.0,43.0,,,68.0,61.0,,73.0,89.0
2016-07-27,13,56.0,48.0,28.0,19.0,58.0,38.0,,,29.0,70.0,,68.0,67.0
2016-07-28,13,65.0,72.0,19.0,55.0,56.0,52.0,,,56.0,77.0,,96.0,64.0
2016-07-29,13,77.0,61.0,51.0,56.0,71.0,51.0,,,58.0,73.0,,100.0,81.0
2016-07-30,13,52.0,51.0,32.0,78.0,77.0,52.0,,,53.0,63.0,,93.0,72.0
2016-07-31,13,37.0,28.0,24.0,54.0,56.0,35.0,,,35.0,67.0,,58.0,62.0
2016-08-01,13,87.0,61.0,55.0,72.0,95.0,,,,76.0,89.0,,120.0,104.0
2016-08-02,13,68.0,65.0,61.0,81.0,98.0,60.0,,,65.0,70.0,,113.0,
2016-08-03,13,66.0,51.0,47.0,72.0,83.0,59.0,,,60.0,18.0,,95.0,94.0
2016-08-04,13,51.0,57.0,29.0,64.0,89.0,50.0,,,58.0,55.0,,97.0,102.0
2016-08-05,13,43.0,51.0,28.0,110.0,101.0,,,,52.0,61.0,,81.0,84.0
2016-08-06,13,23.0,43.0,28.0,57.0,90.0,38.0,,,30.0,60.0,,58.0,87.0
2016-08-07,13,14.0,22.0,17.0,68.0,39.0,22.0,,,25.0,32.0,,22.0,29.0
2016-08-08,13,47.0,41.0,31.0,58.0,79.0,42.0,,,40.0,52.0,,99.0,78.0
2016-08-09,13,47.0,49.0,46.0,56.0,80.0,51.0,,,45.0,53.0,,99.0,91.0
2016-08-10,13,91.0,73.0,45.0,75.0,93.0,53.0,,,59.0,80.0,,114.0,105.0
2016-08-11,13,93.0,69.0,33.0,74.0,116.0,57.0,,,69.0,65.0,,177.0,106.0
2016-08-12,13,45.0,39.0,50.0,43.0,26.0,35.0,,,68.0,55.0,,63.0,57.0
2016-08-13,13,65.0,53.0,86.0,66.0,91.0,56.0,,,48.0,73.0,,82.0,123.0
2016-08-14,13,50.0,31.0,106.0,40.0,57.0,39.0,,,36.0,48.0,,57.0,47.0
2016-08-15,13,25.0,13.0,184.0,39.0,33.0,29.0,,,29.0,36.0,,49.0,32.0
2016-08-16,13,46.0,31.0,107.0,42.0,42.0,46.0,,,35.0,102.0,,61.0,51.0
2016-08-17,13,12.0,21.0,16.0,25.0,33.0,32.0,,,13.0,42.0,,35.0,25.0
2016-08-18,13,22.0,38.0,51.0,46.0,57.0,44.0,,,27.0,60.0,,42.0,44.0
2016-08-19,13,84.0,65.0,39.0,71.0,78.0,52.0,,,71.0,83.0,,105.0,89.0
2016-08-20,13,132.0,84.0,,73.0,59.0,59.0,,,93.0,88.0,,114.0,104.0
2016-08-21,13,23.0,9.0,,13.0,5.0,22.0,,,18.0,51.0,,24.0,20.0
2016-08-22,13,37.0,45.0,5.0,49.0,64.0,47.0,,,25.0,63.0,,74.0,57.0
2016-08-23,13,78.0,39.0,36.0,81.0,,81.0,,,59.0,34.0,,205.0,111.0
2016-08-24,13,64.0,29.0,27.0,67.0,,48.0,,,40.0,49.0,,114.0,92.0
2016-08-25,13,104.0,84.0,44.0,94.0,105.0,76.0,,,87.0,75.0,,127.0,
2016-08-26,13,66.0,52.0,46.0,67.0,67.0,44.0,,,61.0,67.0,,103.0,83.0
2016-08-27,13,54.0,51.0,35.0,59.0,85.0,46.0,,,51.0,59.0,,78.0,71.0
2016-08-28,13,27.0,44.0,22.0,45.0,62.0,31.0,,,41.0,66.0,,37.0,60.0
2016-08-29,13,44.0,31.0,58.0,43.0,34.0,44.0,,,25.0,52.0,,36.0,22.0
2016-08-30,13,35.0,23.0,29.0,49.0,54.0,,,,20.0,52.0,,86.0,60.0
2016-08-31,13,21.0,13.0,44.0,14.0,25.0,13.0,,,18.0,45.0,,52.0,33.0
2016-09-01,13,61.0,16.0,55.0,,42.0,32.0,,,22.0,79.0,,50.0,47.0
2016-09-02,13,65.0,56.0,76.0,53.0,47.0,,,,36.0,82.0,,45.0,63.0
2016-09-03,13,35.0,32.0,134.0,58.0,66.0,50.0,,,42.0,51.0,,36.0,60.0
2016-09-04,13,9.0,14.0,32.0,26.0,37.0,28.0,,,12.0,47.0,,23.0,20.0
2016-09-05,13,12.0,33.0,73.0,32.0,40.0,34.0,,,20.0,67.0,,25.0,
2016-09-06,13,24.0,34.0,44.0,40.0,50.0,35.0,,,22.0,68.0,,36.0,33.0
2016-09-07,13,73.0,50.0,56.0,77.0,101.0,62.0,,,49.0,69.0,,70.0,82.0
2016-09-08,13,127.0,72.0,73.0,108.0,121.0,117.0,,,99.0,98.0,,91.0,125.0
2016-09-09,13,160.0,113.0,73.0,125.0,136.0,116.0,,,135.0,120.0,,83.0,155.0
2016-09-10,13,109.0,95.0,66.0,119.0,97.0,96.0,,,106.0,119.0,,72.0,118.0
2016-09-11,13,30.0,23.0,22.0,33.0,47.0,21.0,,,30.0,36.0,,32.0,41.0
2016-09-12,13,53.0,44.0,57.0,67.0,74.0,52.0,,,51.0,76.0,,36.0,52.0
2016-09-13,13,77.0,54.0,48.0,130.0,56.0,56.0,,,73.0,87.0,,57.0,87.0
2016-09-14,13,71.0,48.0,24.0,53.0,78.0,50.0,,,77.0,60.0,,58.0,75.0
2016-09-15,13,65.0,43.0,51.0,52.0,54.0,45.0,,,55.0,53.0,,42.0,61.0
2016-09-16,13,51.0,44.0,53.0,36.0,48.0,36.0,,,43.0,50.0,,48.0,62.0
2016-09-17,13,43.0,67.0,53.0,68.0,82.0,41.0,,,54.0,74.0,,44.0,63.0
2016-09-18,13,51.0,40.0,53.0,46.0,63.0,30.0,,,56.0,66.0,,46.0,58.0
2016-09-19,13,47.0,43.0,21.0,53.0,86.0,50.0,,,72.0,76.0,,46.0,72.0
2016-09-20,13,47.0,104.0,23.0,64.0,98.0,47.0,,,59.0,45.0,,49.0,68.0
2016-09-21,13,43.0,29.0,26.0,37.0,102.0,34.0,,,53.0,35.0,,51.0,69.0
2016-09-22,13,55.0,46.0,19.0,62.0,74.0,51.0,,,58.0,55.0,,50.0,67.0
2016-09-23,13,83.0,74.0,62.0,67.0,107.0,71.0,,,69.0,54.0,,,95.0
2016-09-24,13,76.0,76.0,46.0,84.0,119.0,89.0,,,73.0,113.0,,74.0,102.0
2016-09-25,13,74.0,36.0,26.0,74.0,100.0,46.0,,,51.0,73.0,,67.0,76.0
2016-09-26,13,15.0,,8.0,5.0,9.0,17.0,,,,35.0,,16.0,8.0
2016-09-27,13,18.0,7.0,,5.0,,20.0,,,,22.0,,31.0,17.0
2016-09-28,13,36.0,28.0,49.0,23.0,102.0,26.0,,,24.0,46.0,,84.0,73.0
2016-09-29,13,26.0,41.0,93.0,41.0,44.0,66.0,,,19.0,52.0,,27.0,51.0
2016-09-30,13,52.0,57.0,74.0,58.0,72.0,53.0,,,37.0,49.0,,53.0,72.0
2016-10-01,13,64.0,56.0,54.0,62.0,88.0,53.0,,,46.0,40.0,,63.0,76.0
2016-10-02,13,39.0,44.0,31.0,42.0,91.0,36.0,,,23.0,45.0,,58.0,50.0
2016-10-03,13,147.0,89.0,35.0,78.0,61.0,61.0,,,113.0,59.0,,83.0,139.0
2016-10-04,13,127.0,78.0,80.0,,99.0,61.0,,,122.0,72.0,,90.0,140.0
2016-10-05,13,108.0,77.0,54.0,104.0,,105.0,,,99.0,55.0,,98.0,109.0
2016-10-06,13,45.0,46.0,61.0,63.0,97.0,59.0,,,34.0,54.0,,68.0,78.0
2016-10-07,13,70.0,79.0,70.0,82.0,84.0,63.0,,,67.0,83.0,,66.0,69.0
2016-10-08,13,65.0,18.0,38.0,30.0,36.0,27.0,,,,40.0,,48.0,79.0
2016-10-09,13,38.0,49.0,41.0,54.0,65.0,67.0,,,,59.0,,46.0,49.0
2016-10-10,13,36.0,41.0,57.0,42.0,,52.0,,,16.0,47.0,,28.0,45.0
2016-10-11,13,84.0,91.0,57.0,90.0,84.0,83.0,,,93.0,69.0,,74.0,86.0
2016-10-12,13,79.0,60.0,53.0,119.0,74.0,84.0,,,76.0,91.0,,53.0,95.0
2016-10-13,13,55.0,76.0,63.0,73.0,96.0,70.0,,,59.0,72.0,,67.0,95.0
2016-10-14,13,75.0,54.0,65.0,59.0,81.0,52.0,,,57.0,102.0,,67.0,92.0
2016-10-15,13,69.0,57.0,54.0,56.0,102.0,52.0,,,51.0,61.0,,70.0,85.0
2016-10-16,13,70.0,40.0,38.0,55.0,55.0,58.0,,,59.0,108.0,,52.0,63.0
2016-10-17,13,91.0,83.0,62.0,82.0,84.0,105.0,,,109.0,92.0,,57.0,65.0
2016-10-18,13,134.0,82.0,57.0,104.0,120.0,108.0,,,128.0,72.0,,90.0,179.0
2016-10-19,13,98.0,61.0,29.0,73.0,115.0,70.0,,,91.0,58.0,,107.0,118.0
2016-10-20,13,87.0,55.0,95.0,80.0,62.0,53.0,,,73.0,89.0,,56.0,103.0
2016-10-21,13,36.0,34.0,33.0,42.0,81.0,40.0,,,34.0,37.0,,22.0,45.0
2016-10-22,13,29.0,38.0,69.0,53.0,92.0,56.0,,,29.0,48.0,,58.0,56.0
2016-10-23,13,62.0,35.0,35.0,59.0,73.0,45.0,,,58.0,54.0,,74.0,81.0
2016-10-24,13,101.0,54.0,56.0,87.0,79.0,76.0,,,60.0,53.0,,81.0,102.0
2016-10-25,13,16.0,20.0,26.0,32.0,46.0,32.0,,,21.0,48.0,,32.0,50.0
2016-10-26,13,53.0,32.0,58.0,51.0,75.0,47.0,,,46.0,43.0,,89.0,105.0
2016-10-27,13,44.0,52.0,20.0,39.0,66.0,40.0,,,49.0,51.0,,53.0,58.0
2016-10-28,13,34.0,40.0,47.0,49.0,71.0,49.0,,,43.0,48.0,,41.0,53.0
2016-10-29,13,63.0,63.0,65.0,73.0,65.0,60.0,,,70.0,66.0,,58.0,65.0
2016-10-30,13,53.0,36.0,28.0,37.0,35.0,36.0,,,46.0,62.0,,32.0,60.0
2016-10-31,13,67.0,56.0,37.0,63.0,72.0,57.0,,,65.0,69.0,,76.0,82.0
2016-11-01,13,91.0,73.0,39.0,68.0,65.0,68.0,,,71.0,65.0,,81.0,98.0
2016-11-02,13,42.0,49.0,47.0,51.0,88.0,44.0,,,37.0,55.0,,77.0,73.0
2016-11-03,13,27.0,29.0,40.0,37.0,49.0,28.0,,,20.0,34.0,,40.0,42.0
2016-11-04,13,29.0,9.0,61.0,7.0,,14.0,,,11.0,22.0,,14.0,15.0
2016-11-05,13,23.0,32.0,35.0,30.0,36.0,50.0,,,14.0,42.0,,,43.0
2016-11-06,13,37.0,38.0,29.0,38.0,29.0,24.0,,,28.0,29.0,,,43.0
2016-11-07,13,42.0,,,31.0,156.0,,,,50.0,30.0,,71.0,57.0
2016-11-08,13,31.0,27.0,11.0,26.0,32.0,35.0,,,22.0,59.0,,12.0,31.0
2016-11-09,13,38.0,15.0,19.0,27.0,69.0,28.0,,,20.0,24.0,,26.0,46.0
2016-11-10,13,29.0,20.0,31.0,37.0,39.0,18.0,,,18.0,20.0,,47.0,40.0
2016-11-11,13,46.0,47.0,47.0,39.0,41.0,47.0,,,60.0,61.0,,61.0,76.0
2016-11-12,13,17.0,44.0,22.0,41.0,31.0,41.0,,,28.0,83.0,,18.0,26.0
2016-11-13,13,13.0,22.0,5.0,20.0,,23.0,,,25.0,24.0,,16.0,27.0
2016-11-14,13,124.0,65.0,45.0,79.0,65.0,86.0,,,129.0,101.0,,92.0,145.0
2016-11-15,13,68.0,36.0,27.0,65.0,,43.0,,,39.0,78.0,,50.0,61.0
2016-11-16,13,56.0,93.0,69.0,113.0,98.0,127.0,,,34.0,91.0,,62.0,82.0
2016-11-17,13,175.0,133.0,93.0,150.0,106.0,127.0,,,132.0,72.0,,208.0,224.0
2016-11-18,13,82.0,62.0,64.0,122.0,96.0,51.0,,,80.0,82.0,,144.0,146.0
2016-11-19,13,45.0,25.0,25.0,39.0,55.0,26.0,,,31.0,37.0,,57.0,68.0
2016-11-20,13,27.0,25.0,38.0,46.0,79.0,31.0,,,22.0,29.0,,44.0,30.0
2016-11-21,13,113.0,63.0,65.0,82.0,78.0,49.0,,,86.0,96.0,,66.0,95.0
2016-11-22,13,134.0,184.0,106.0,137.0,150.0,97.0,,,120.0,114.0,,130.0,149.0
2016-11-23,13,75.0,40.0,45.0,51.0,,42.0,,,41.0,69.0,,108.0,128.0
2016-11-24,13,55.0,83.0,60.0,59.0,,70.0,,,33.0,71.0,,65.0,93.0
2016-11-25,13,68.0,58.0,45.0,49.0,,55.0,,,44.0,64.0,,81.0,84.0
2016-11-26,13,29.0,46.0,46.0,48.0,,35.0,,,11.0,58.0,,35.0,43.0
2016-11-27,13,40.0,35.0,15.0,55.0,40.0,46.0,,,28.0,40.0,,32.0,51.0
2016-11-28,13,69.0,48.0,65.0,96.0,148.0,64.0,,,49.0,110.0,,69.0,97.0
2016-11-29,13,,70.0,64.0,155.0,87.0,60.0,,,56.0,134.0,,33.0,109.0
2016-11-30,13,,29.0,26.0,41.0,66.0,29.0,,,29.0,37.0,,59.0,69.0
2016-12-01,13,,56.0,77.0,49.0,,51.0,,,47.0,52.0,,77.0,79.0
2016-12-02,13,90.0,62.0,54.0,95.0,,50.0,,,65.0,73.0,,130.0,149.0
2016-12-03,13,110.0,71.0,74.0,63.0,,57.0,,,89.0,64.0,,128.0,109.0
2016-12-04,13,10.0,10.0,16.0,11.0,,6.0,,,7.0,25.0,,,15.0
2016-12-05,13,38.0,52.0,59.0,50.0,,69.0,,,47.0,77.0,,,59.0
2016-12-06,13,46.0,77.0,113.0,91.0,,115.0,,,42.0,64.0,,25.0,63.0
2016-12-07,13,126.0,47.0,78.0,135.0,,55.0,,,65.0,139.0,,152.0,143.0
2016-12-08,13,13.0,22.0,17.0,,,10.0,,,13.0,23.0,,16.0,
2016-12-09,13,61.0,32.0,52.0,40.0,,28.0,,,40.0,34.0,,70.0,61.0
2016-12-10,13,108.0,37.0,45.0,90.0,,71.0,,,58.0,32.0,,113.0,70.0
2016-12-11,13,61.0,133.0,115.0,118.0,,95.0,,,81.0,127.0,,60.0,74.0
2016-12-12,13,136.0,61.0,87.0,141.0,,65.0,,,127.0,101.0,,156.0,196.0
2016-12-13,13,119.0,118.0,48.0,108.0,,116.0,,,138.0,80.0,,104.0,138.0
2016-12-14,13,151.0,89.0,56.0,178.0,,160.0,,,75.0,58.0,,117.0,187.0
2016-12-15,13,59.0,18.0,40.0,37.0,,37.0,,,26.0,29.0,,68.0,68.0
2016-12-16,13,121.0,171.0,151.0,94.0,,106.0,,,118.0,91.0,,108.0,118.0
2016-12-17,13,70.0,160.0,134.0,68.0,,52.0,,,105.0,84.0,,97.0,85.0
2016-12-18,13,60.0,37.0,50.0,70.0,,36.0,,,36.0,44.0,,90.0,88.0
2016-12-19,13,67.0,26.0,61.0,56.0,,23.0,,,33.0,30.0,,76.0,93.0
2016-12-20,13,134.0,80.0,111.0,122.0,,106.0,,,110.0,69.0,,202.0,192.0
2016-12-21,13,265.0,151.0,92.0,193.0,,191.0,,,173.0,102.0,,183.0,251.0
2016-12-22,13,143.0,96.0,107.0,74.0,,89.0,,,131.0,66.0,,125.0,146.0
2016-12-23,13,51.0,44.0,75.0,49.0,,68.0,,,95.0,54.0,,108.0,69.0
2016-12-24,13,108.0,74.0,40.0,103.0,,82.0,,,82.0,57.0,,124.0,113.0
2016-12-25,13,85.0,83.0,56.0,91.0,,78.0,,,61.0,58.0,,75.0,85.0
2016-12-26,13,58.0,52.0,15.0,52.0,,38.0,,,57.0,69.0,,113.0,78.0
2016-12-27,13,91.0,56.0,42.0,88.0,,59.0,,,60.0,63.0,,109.0,112.0
2016-12-28,13,92.0,90.0,37.0,83.0,,63.0,,,91.0,64.0,,120.0,121.0
2016-12-29,13,41.0,47.0,57.0,35.0,,37.0,,,42.0,53.0,,45.0,53.0
2016-12-30,13,26.0,33.0,31.0,33.0,,36.0,,,21.0,58.0,,38.0,67.0
2016-12-31,13,66.0,199.0,127.0,142.0,,107.0,,,78.0,131.0,,93.0,95.0
2017-01-01,13,77.0,90.0,40.0,78.0,,57.0,,,91.0,70.0,,63.0,75.0
2017-01-02,13,34.0,66.0,143.0,42.0,,26.0,,,46.0,75.0,,68.0,59.0
2017-01-03,13,97.0,71.0,68.0,68.0,,51.0,,,158.0,91.0,,110.0,115.0
2017-01-04,13,90.0,48.0,53.0,43.0,,55.0,,,31.0,25.0,,96.0,117.0
2017-01-05,13,190.0,125.0,60.0,157.0,80.0,116.0,,,177.0,110.0,,148.0,
2017-01-06,13,39.0,71.0,10.0,25.0,14.0,26.0,,,21.0,36.0,,45.0,42.0
2017-01-07,13,64.0,55.0,82.0,52.0,47.0,34.0,,,44.0,43.0,,66.0,81.0
2017-01-08,13,36.0,35.0,59.0,43.0,40.0,36.0,,,34.0,17.0,,,57.0
2017-01-09,13,157.0,126.0,111.0,214.0,118.0,189.0,,,103.0,64.0,,158.0,209.0
2017-01-10,13,119.0,206.0,134.0,157.0,113.0,126.0,,,124.0,92.0,,283.0,124.0
2017-01-11,13,235.0,,213.0,154.0,110.0,104.0,,,,89.0,,153.0,189.0
2017-01-12,13,204.0,95.0,83.0,149.0,157.0,71.0,,,169.0,145.0,,194.0,213.0
2017-01-13,13,111.0,71.0,55.0,62.0,,48.0,,,51.0,54.0,,103.0,104.0
2017-01-14,13,34.0,42.0,53.0,48.0,53.0,35.0,,,30.0,110.0,,51.0,54.0
2017-01-15,13,79.0,50.0,51.0,62.0,69.0,39.0,,,58.0,56.0,,71.0,71.0
2017-01-16,13,69.0,34.0,27.0,71.0,86.0,44.0,,,53.0,64.0,,143.0,104.0
2017-01-17,13,126.0,78.0,40.0,67.0,92.0,54.0,,,104.0,63.0,,121.0,105.0
2017-01-18,13,157.0,43.0,21.0,95.0,133.0,51.0,,,54.0,62.0,,124.0,117.0
2017-01-19,13,104.0,161.0,93.0,138.0,160.0,93.0,,,79.0,122.0,,488.0,105.0
2017-01-20,13,,59.0,81.0,94.0,197.0,55.0,,,65.0,118.0,,132.0,71.0
2017-01-21,13,56.0,74.0,76.0,73.0,,60.0,,,56.0,75.0,,97.0,70.0
2017-01-22,13,33.0,39.0,84.0,68.0,60.0,54.0,,,,168.0,,62.0,64.0
2017-01-23,13,56.0,56.0,56.0,86.0,60.0,62.0,,,37.0,51.0,,101.0,71.0
2017-01-24,13,118.0,252.0,112.0,157.0,55.0,117.0,,,111.0,104.0,,119.0,104.0
2017-01-25,13,76.0,46.0,35.0,87.0,193.0,50.0,,,65.0,89.0,,127.0,129.0
2017-01-26,13,36.0,61.0,41.0,48.0,77.0,47.0,,,48.0,50.0,,74.0,
2017-01-27,13,36.0,26.0,21.0,17.0,25.0,13.0,,,20.0,24.0,,62.0,85.0
2017-01-28,13,32.0,33.0,32.0,22.0,25.0,29.0,,,25.0,35.0,,37.0,44.0
2017-01-29,13,22.0,22.0,49.0,22.0,50.0,17.0,,,31.0,,,30.0,49.0
2017-01-30,13,47.0,59.0,60.0,67.0,56.0,51.0,,,26.0,149.0,,47.0,54.0
2017-01-31,13,103.0,181.0,77.0,131.0,83.0,112.0,,,168.0,154.0,,119.0,146.0
2017-02-01,13,148.0,90.0,59.0,80.0,101.0,80.0,,,136.0,162.0,,96.0,111.0
2017-02-02,13,110.0,80.0,71.0,76.0,90.0,51.0,,,107.0,115.0,,109.0,126.0
2017-02-03,13,132.0,130.0,84.0,80.0,112.0,107.0,,,97.0,73.0,,166.0,182.0
2017-02-04,13,60.0,60.0,39.0,71.0,60.0,65.0,,,36.0,38.0,,101.0,129.0
2017-02-05,13,90.0,98.0,55.0,80.0,71.0,43.0,,,77.0,48.0,,93.0,75.0
2017-02-06,13,95.0,106.0,74.0,102.0,90.0,66.0,,,106.0,91.0,,136.0,101.0
2017-02-07,13,79.0,70.0,48.0,56.0,109.0,76.0,,,84.0,115.0,,117.0,65.0
2017-02-08,13,79.0,75.0,42.0,76.0,,38.0,,,71.0,104.0,,100.0,103.0
2017-02-09,13,66.0,75.0,75.0,57.0,172.0,45.0,,,58.0,54.0,,87.0,98.0
2017-02-10,13,131.0,64.0,33.0,112.0,92.0,109.0,,,58.0,52.0,,139.0,129.0
2017-02-11,13,162.0,218.0,85.0,180.0,108.0,131.0,,,179.0,179.0,,157.0,177.0
2017-02-12,13,83.0,71.0,69.0,75.0,69.0,59.0,,,80.0,72.0,,101.0,95.0
2017-02-13,13,50.0,68.0,,53.0,72.0,237.0,,,51.0,67.0,,63.0,64.0
2017-02-14,13,65.0,47.0,31.0,,145.0,59.0,,,51.0,58.0,,103.0,88.0
2017-02-15,13,45.0,36.0,40.0,70.0,40.0,42.0,,,40.0,56.0,,76.0,71.0
2017-02-16,13,34.0,52.0,69.0,57.0,74.0,46.0,,,55.0,66.0,,41.0,52.0
2017-02-17,13,61.0,80.0,80.0,116.0,128.0,146.0,,,74.0,101.0,,89.0,78.0
2017-02-18,13,55.0,45.0,41.0,56.0,44.0,40.0,,,103.0,123.0,,51.0,48.0
2017-02-19,13,54.0,123.0,56.0,135.0,89.0,80.0,,,126.0,88.0,,73.0,66.0
2017-02-20,13,42.0,42.0,41.0,37.0,46.0,42.0,,,41.0,70.0,,61.0,53.0
2017-02-21,13,22.0,27.0,29.0,20.0,47.0,29.0,,,25.0,74.0,,50.0,44.0
2017-02-22,13,40.0,90.0,47.0,29.0,72.0,48.0,,,63.0,108.0,,56.0,75.0
2017-02-23,13,88.0,66.0,76.0,111.0,107.0,49.0,,,111.0,124.0,,126.0,143.0
2017-02-24,13,44.0,38.0,72.0,110.0,107.0,83.0,,,59.0,160.0,,214.0,207.0
2017-02-25,13,59.0,75.0,47.0,99.0,107.0,63.0,,,80.0,67.0,,87.0,102.0
2017-02-26,13,85.0,67.0,29.0,97.0,59.0,69.0,,,69.0,55.0,,90.0,87.0
2017-02-27,13,34.0,45.0,47.0,31.0,88.0,25.0,,,103.0,81.0,,121.0,37.0
2017-02-28,13,118.0,157.0,69.0,144.0,82.0,83.0,,,,134.0,,178.0,148.0
2017-03-01,13,220.0,153.0,69.0,212.0,91.0,122.0,,,118.0,184.0,,293.0,165.0
2017-03-02,13,42.0,53.0,31.0,60.0,72.0,38.0,,,49.0,37.0,,79.0,73.0
2017-03-03,13,41.0,64.0,60.0,74.0,104.0,56.0,,,64.0,54.0,,52.0,72.0
2017-03-04,13,55.0,40.0,25.0,33.0,40.0,48.0,,,41.0,69.0,,39.0,37.0
2017-03-05,13,53.0,77.0,28.0,92.0,117.0,82.0,,,59.0,86.0,,79.0,73.0
2017-03-06,13,129.0,143.0,66.0,120.0,68.0,98.0,,,124.0,87.0,,161.0,98.0
2017-03-07,13,83.0,75.0,53.0,65.0,76.0,56.0,,,78.0,48.0,,104.0,83.0
2017-03-08,13,65.0,43.0,9.0,62.0,41.0,138.0,,,57.0,68.0,,68.0,59.0
2017-03-09,13,64.0,75.0,32.0,71.0,66.0,56.0,,,48.0,75.0,,83.0,
2017-03-10,13,,56.0,24.0,53.0,45.0,48.0,,,84.0,79.0,,105.0,113.0
2017-03-11,13,52.0,64.0,62.0,75.0,96.0,51.0,,,41.0,53.0,,78.0,61.0
2017-03-12,13,22.0,13.0,,14.0,20.0,11.0,,,11.0,34.0,,24.0,30.0
2017-03-13,13,75.0,,76.0,83.0,69.0,59.0,,,62.0,70.0,,100.0,92.0
2017-03-14,13,16.0,157.0,36.0,60.0,,34.0,,,24.0,44.0,,34.0,
2017-03-15,13,79.0,69.0,35.0,99.0,85.0,46.0,,,54.0,69.0,,143.0,119.0
2017-03-16,13,81.0,95.0,35.0,104.0,102.0,,,,59.0,66.0,,120.0,124.0
2017-03-17,13,117.0,118.0,85.0,118.0,126.0,59.0,,,121.0,109.0,,168.0,146.0
2017-03-18,13,106.0,126.0,38.0,104.0,126.0,74.0,,,110.0,138.0,,136.0,127.0
2017-03-19,13,60.0,81.0,41.0,133.0,70.0,53.0,,,60.0,69.0,,75.0,69.0
2017-03-20,13,87.0,83.0,50.0,90.0,79.0,79.0,,,86.0,99.0,,107.0,84.0
2017-03-21,13,135.0,110.0,54.0,118.0,92.0,83.0,,,113.0,76.0,,83.0,107.0
2017-03-22,13,101.0,97.0,39.0,95.0,151.0,96.0,,,124.0,91.0,,154.0,158.0
2017-03-23,13,39.0,94.0,54.0,62.0,97.0,53.0,,,89.0,77.0,,60.0,56.0
2017-03-24,13,73.0,73.0,62.0,88.0,93.0,60.0,,,75.0,147.0,,108.0,91.0
2017-03-25,13,52.0,61.0,52.0,70.0,77.0,49.0,,,66.0,78.0,,95.0,101.0
2017-03-26,13,80.0,101.0,85.0,110.0,92.0,89.0,,,104.0,95.0,,91.0,73.0
2017-03-27,13,76.0,79.0,49.0,76.0,107.0,53.0,,,65.0,57.0,,95.0,108.0
2017-03-28,13,114.0,140.0,44.0,130.0,117.0,104.0,,,188.0,74.0,,147.0,143.0
2017-03-29,13,108.0,109.0,94.0,117.0,146.0,93.0,,,108.0,113.0,,141.0,138.0
2017-03-30,13,70.0,56.0,26.0,66.0,70.0,50.0,,,54.0,58.0,,91.0,84.0
2017-03-31,13,151.0,93.0,58.0,147.0,129.0,107.0,,,136.0,82.0,,126.0,137.0
2017-04-01,13,73.0,109.0,55.0,104.0,145.0,81.0,,,87.0,79.0,,124.0,99.0
2017-04-02,13,66.0,80.0,53.0,94.0,410.0,37.0,,,64.0,77.0,,87.0,98.0
2017-04-03,13,79.0,72.0,47.0,112.0,105.0,85.0,,,72.0,79.0,,120.0,139.0
2017-04-04,13,105.0,114.0,63.0,171.0,358.0,89.0,,,110.0,88.0,,166.0,117.0
2017-04-05,13,88.0,65.0,69.0,95.0,229.0,67.0,,,76.0,,,118.0,119.0
