Dates,Hours,CENTRO,NORESTE,NORESTE2,NOROESTE,NOROESTE2,NORTE,NORTE2,SUR,SURESTE,SURESTE2,SURESTE3,SUROESTE,SUROESTE2
2019-08-26,22,15.61,17.82,21,29.89,25.28,17.48,,20,13.22,22.72,31,15.09,38
2019-08-26,23,,20.24,,31.04,24.71,16.47,,21,16.29,19.9,,14.05,12
2019-08-27,0,18.31,20.51,,33.31,27.84,18.48,,11,16.82,,25,13.42,20
2019-08-27,1,19,20.13,68,34.93,27.79,18.42,,22,17.29,20.49,9,17.69,47
2019-08-27,2,19.59,18.2,44,32.16,30.22,19.62,,19,16.86,18.89,29,18.28,33
2019-08-27,3,18.99,17.18,,32.46,29.34,18.56,,23,16.15,18.81,29,19.12,35
2019-08-27,4,19.89,21.38,72,35.39,28.96,16.97,,24,16.45,19.91,24,19.04,30
2019-08-27,5,22.22,21.22,19,34.59,25.46,19.46,,10,16.92,21.43,28,19.76,57
2019-08-27,6,25.31,21.59,57,33.86,27.15,21.97,,,17.37,22.8,33,20.93,44
2019-08-27,7,26.45,22.75,,38.54,29.82,22.19,,32,18.81,24.45,36,32.67,21
2019-08-27,8,27.69,24.04,46,38.95,35.65,24.02,,11,21.41,25.25,16,35.52,12
2019-08-27,9,28.67,25.02,,38.61,43.48,23.88,17,15,26.71,25.72,15,34.79,3
2019-08-27,10,30.29,27.44,4,42.13,41.62,26.2,,27,30.42,27.85,20,29.94,14
2019-08-27,11,36.14,28.77,27,44.16,34.01,26.57,,24,30.37,30.66,23,27.93,36
2019-08-27,12,35.68,29.05,24,44.69,29.55,29.45,,2,30.25,26.89,46,30.55,37
2019-08-27,13,29.75,26.39,16,43.32,30.69,26.56,,,28.55,29.92,49,29.66,11
2019-08-27,14,24.81,25.46,9,48.03,30.88,26.21,40,,23.34,24.73,9,23.63,24
2019-08-27,15,21.13,23.33,13,46.94,28.73,23.31,17,,22.77,16.64,13,20.09,
2019-08-27,16,21.73,18.83,5,46.76,28.01,22.97,,,19.48,15.52,26,18.55,15
2019-08-27,17,19.14,19.75,42,41.04,22.89,17.29,39,,17.26,16.56,30,19.18,36
2019-08-27,18,16.37,25.98,,42.59,23.05,15.59,43,,14.15,,26,17.51,23
2019-08-27,19,13.59,12.49,,37.58,26.96,,,,11.12,,,13.39,40
2019-08-27,20,14.81,13.78,,,15.8,12.12,8,,11.55,,,12.55,
2019-08-27,21,12.41,11.44,,20.71,17.01,13.13,24,,9.91,,,15.02,
2019-08-27,22,,11.51,,17.3,16.52,12.32,17,,10.84,,9,14.12,4
2019-08-27,23,19.68,12.52,9,10.77,16.48,13.78,,,14.3,,,14.61,
2019-08-28,0,21.56,20.21,6,12.86,15.61,12.74,6,,11.9,,,14.66,
2019-08-28,1,18.15,22.91,18,12.1,15.83,12.57,,,12.27,25.56,,14,7
2019-08-28,2,17.92,18.76,21,14.31,16.62,15.02,20,,13.46,17.74,,14.74,34
2019-08-28,3,20.9,17.23,,8.95,19.36,15.77,,,16.19,18.26,,17.81,
2019-08-28,4,25.27,19.5,,15.39,21.14,16.79,,,17.69,20.15,4,20,
2019-08-28,5,33.44,21.34,,21.41,23.93,19.69,,,18.32,22.74,8,21.56,51
2019-08-28,6,33.35,23.08,,26.63,26.12,21.54,,,18.96,24.2,23,22.63,47
2019-08-28,7,33.11,25.48,,36.66,28.34,22.5,,,18.18,26.74,29,24.31,13
2019-08-28,8,28.76,28.35,,36.12,28.75,26.44,,,18.29,30.06,33,27.97,21
2019-08-28,9,29.96,28.85,33,44,28.01,29.32,,,24.58,31.75,29,31.17,
2019-08-28,10,30.5,29.53,50,50.3,28.36,26.01,,,26.8,33.28,14,38.92,15
2019-08-28,11,36.6,33.58,,51.47,28.49,28.58,39,,29.83,36.52,43,33.57,7
2019-08-28,12,39.6,34.81,11,47.95,32.62,32.89,13,,31.47,43.97,46,35.94,33
2019-08-28,13,41.19,36.45,43,42.87,38.08,33.59,,,34.08,47.95,20,37.51,52
2019-08-28,14,39.02,40.35,31,42.03,44.48,36.59,73,,,40.21,44,,52
2019-08-28,15,41.19,35,32,43.77,44.83,39.5,,,33.07,36.36,31,38.75,18
2019-08-28,16,32.61,26.37,7,33.59,45.84,40.08,12,,25.31,33.33,,33.93,11
2019-08-28,17,27.52,28.39,34,34.19,32.99,28.91,42,,24.24,42.82,,26.94,37
2019-08-28,18,26.73,32.9,,35.11,29.23,24.74,78,,25.83,36.05,,23.16,19
2019-08-28,19,27.59,39.8,65,38.03,31.73,26.86,46,,23.37,37.33,28,24.36,38
2019-08-28,20,29.18,26.01,58,25.95,34.52,27.92,,,21.65,29.89,14,26.75,60
2019-08-28,21,15.06,15.28,95,19.29,33.15,25.46,,,,,,24.47,45
2019-08-28,22,11.36,17.35,27,15.23,14.9,17.08,,,,,,13.51,
2019-08-28,23,13.17,13.42,,13.81,19.06,11.63,39,,,,,11.95,11
2019-08-29,0,,11.2,,19.89,21.29,14.18,,,,,,14.39,13
2019-08-29,1,15.87,12.05,,16.55,15.45,11.27,,,,,,15.2,23
2019-08-29,2,15.53,12.32,12,20.27,16.9,11.26,23,,,11.38,,15.34,16
2019-08-29,3,14.43,12.3,14,22.41,15.88,11.32,4,,,13.44,,15.05,20
2019-08-29,4,15.87,10.81,,23.47,15.02,11.8,21,,,12.05,,15.81,15
2019-08-29,5,16.51,11.47,,21.29,17.52,13.36,,,,13.41,,15.69,20
2019-08-29,6,14.59,12.95,30,24.16,18.36,12.15,,,,13.24,,17.35,19
2019-08-29,7,15.25,15.72,35,22.93,18.5,12.52,26,,,14.73,10,21.63,14
2019-08-29,8,15.75,18.75,39,23.95,19.4,14.6,42,,,18.35,14,25.49,15
2019-08-29,9,16.52,25.1,7,19.94,20.76,16.24,15,,,18.47,,26.65,
2019-08-29,10,17.93,23.89,,23.13,25.41,21.12,5,,,18.61,24,28.84,8
2019-08-29,11,25.94,22.05,,24.75,21.02,19.87,21,,,,32,27.98,27
2019-08-29,12,28.32,22.05,24,26.67,24.29,21.57,28,,,25.44,46,24.65,28
2019-08-29,13,29.29,24.53,41,22.25,24.63,20.96,,,24.68,25.17,37,24.27,16
2019-08-29,14,23.19,18.9,22,29.05,27.78,20.79,,,20.69,25.2,9,24.96,19
2019-08-29,15,21.96,16.61,,28.58,23.02,18.62,,,15.93,28.11,6,22.36,26
2019-08-29,16,17.25,12.23,3,18.75,23.46,16.84,11,,11.92,28.01,13,17.59,5
2019-08-29,17,13.92,11.4,7,13.46,17.8,11.75,15,,10.85,19.44,22,14.41,16
2019-08-29,18,12.05,13.12,32,10.48,15.58,11.2,13,,10.16,19.37,20,12.53,11
2019-08-29,19,12.57,14.26,18,14.84,14.64,11.59,14,,9.88,,24,12,5
2019-08-29,20,12.59,16.3,24,13.45,17.55,13.18,14,,9.46,,20,12.79,23
2019-08-29,21,13.65,14.21,66,12.36,20.9,15.85,23,,11.94,,29,17.09,2
2019-08-29,22,11,10.69,,11.04,19.93,16.5,51,,8.72,,46,12.47,7
2019-08-29,23,10.28,10.98,,8.68,13.08,12.2,,,9.08,12.33,14,10.12,28
2019-08-30,0,9.75,10.69,24,11.99,12.45,10.83,20,,8.9,12.37,,11.21,15
2019-08-30,1,9.91,18.9,45,11.34,13.43,10.58,16,,8.42,11.5,3,10.5,19
2019-08-30,2,11.15,14.92,,19.24,14.92,14.82,26,,8.86,,20,11.17,28
2019-08-30,3,11.23,13.34,,15.94,17.38,16.67,29,,11.09,,,12,34
2019-08-30,4,15.57,15.53,,18.84,15.24,12.54,10,,11.61,,,13.21,43
2019-08-30,5,17.61,14.88,4,22.79,18.21,13.61,25,,13.73,,,14.98,36
2019-08-30,6,19.49,15.74,7,21.6,21.49,15.08,16,,14.13,,3,16.47,11
2019-08-30,7,,17.86,31,19.32,24.09,15.85,36,,15.7,,6,16.74,10
2019-08-30,8,,19.06,35,22.38,24.17,16.81,20,,16.58,,4,26.35,12
2019-08-30,9,20.26,21.08,11,25.14,36.3,18.95,14,,17.47,,2,20.67,2
2019-08-30,10,25.12,27.3,,27.57,31.46,19.13,5,,22.92,25.67,5,20.96,31
2019-08-30,11,30.51,23.08,2,25.85,29.93,21.89,,,23.35,32.02,23,,23
2019-08-30,12,30.28,20.97,24,24.4,34.55,23.13,22,,23.3,27.31,40,30.48,33
2019-08-30,13,27.37,21.84,15,23.03,33.26,23.63,21,,23.01,22.07,24,27.25,25
2019-08-30,14,23.68,19.05,9,24.51,28.88,21.6,32,,19.86,,19,22.11,12
2019-08-30,15,17.1,14.73,10,13.24,25.38,17.96,23,,12.87,,17,16.25,2
2019-08-30,16,12.2,12.73,4,,19.9,14.97,22,,11.37,,26,12.74,25
2019-08-30,17,12.39,12.05,20,,19.87,13.09,11,,11.1,,31,11.89,14
2019-08-30,18,13.04,15.25,24,,19.06,12.45,,,12.46,,28,12.7,15
2019-08-30,19,15.44,18.27,19,,20.28,14.99,22,,15.56,,25,13.5,7
2019-08-30,20,17.3,19.11,28,,25.98,18.14,27,,15.04,,12,15.44,19
2019-08-30,21,17.28,21.26,17,,31.6,19.65,35,,14,,9,17.57,19
2019-08-30,22,15.22,17.08,71,,29.82,24.92,30,,13.91,,35,18.63,9
2019-08-30,23,16.01,25.37,100,,23.25,18.15,39,,14.46,18.05,28,17.29,
2019-08-31,0,16.22,17.26,61,,22.26,19.06,52,,,17.75,22,18.32,50
2019-08-31,1,16.72,17.3,61,10.87,22,16.02,33,,,17.59,31,16.44,42
2019-08-31,2,16.39,14.63,,11.81,21.77,15.88,48,,,17.59,26,16.05,63
2019-08-31,3,16.78,14.67,,12.89,21.92,15.9,25,,,17.77,20,15.93,33
2019-08-31,4,16.23,15.33,38,13.66,22.62,15.67,15,,,18.26,17,17.5,25
2019-08-31,5,17.44,17.19,23,13.72,24.15,16.88,12,,,18.83,20,18.48,28
2019-08-31,6,19.31,17.47,22,17.3,25.55,17.78,28,,,17.52,14,22.72,30
2019-08-31,7,20.5,18.56,9,15.42,37.07,17.79,15,,,17.88,23,28.9,35
2019-08-31,8,24.78,20.87,14,17.93,30.89,18.71,5,,,20.01,,22.75,11
2019-08-31,9,28.35,22.65,,19.4,31.79,21.66,4,,,29.09,,24.52,
2019-08-31,10,30.09,25.64,,18.86,37.63,24.34,7,,,24.63,,26.3,2
2019-08-31,11,33.61,26.29,20,26.32,34.46,25.58,24,,,23.25,10,27.13,18
2019-08-31,12,32.53,23.83,22,20.96,35.91,25.42,35,,,26.07,35,30.58,18
2019-08-31,13,26.25,21.69,20,,33.81,23.74,26,,,32.72,38,28.66,21
2019-08-31,14,22.58,24,35,31.14,31.28,21.16,44,,,22.83,17,20.63,
2019-08-31,15,24.64,20.89,48,36.49,27.8,20.63,38,,,26.15,22,22.15,42
2019-08-31,16,19.4,20.36,13,30.23,26.66,19.94,19,,,38.83,31,19.53,18
2019-08-31,17,19.97,14.69,6,28.49,28.37,18.68,16,,,20.59,22,15.76,6
2019-08-31,18,19.73,16.83,6,25.7,27.46,15.57,6,,,28.05,17,17.05,29
2019-08-31,19,19.63,17.71,,25.71,23.81,16.32,5,,,32.24,20,19.1,24
2019-08-31,20,16.08,14.63,22,24.43,20.67,10.96,14,,,25.06,30,19.52,26
2019-08-31,21,19.18,21.94,30,27.36,22.71,9.74,17,,,17.1,19,17.77,22
2019-08-31,22,21.39,21.05,47,27.59,23.08,13.76,21,,,,33,18.74,16
2019-08-31,23,17.31,15.77,,24.7,22.68,16.5,50,,,,18,18.79,33
2019-09-01,0,,,,,,,,,,,,,
2019-09-01,1,11.68,12.56,32,20.14,17.94,14.97,16,,10.73,17.14,27,12.15,11
2019-09-01,2,11.66,12.27,,18.66,16.12,12,36,,11.09,14.47,16,11.4,30
2019-09-01,3,12.18,10.04,,,15.12,10.65,25,,11.27,12.85,12,12.62,39
2019-09-01,4,13.75,10.13,13,20.79,14.09,9.02,8,,10.8,13.5,19,12.52,48
2019-09-01,5,13.88,10.62,,21.99,13.64,9.32,11,,11.43,12.35,22,12.92,
2019-09-01,6,12.76,12.71,,22.44,14.38,10.09,26,,10.91,10.61,7,13.79,16
2019-09-01,7,13.07,11.84,19,22.96,17.08,10.03,16,,11.04,10.56,13,15.18,3
2019-09-01,8,12.9,10.56,4,22.31,21.34,10.65,2,,12.67,11.89,11,17.75,3
2019-09-01,9,16.66,11.24,10,27.75,22.15,11.24,2,,16.23,13.93,6,19.25,
2019-09-01,10,18.71,13.26,,28.4,23.81,12.63,24,,17.88,15.05,14,18.91,
2019-09-01,11,25.09,17.13,22,32.9,21.84,15.57,12,,19.4,15.15,,17.13,
2019-09-01,12,23.5,17.6,19,30.47,25.99,16.7,8,,16.85,17.62,,22.08,33
2019-09-01,13,15.65,14.35,9,24.6,26.83,16.88,8,,11.36,22.66,,20.98,2
2019-09-01,14,12.37,13.28,12,24.53,25.4,15.09,7,,10.06,16.64,,14.49,
2019-09-01,15,11.26,10.49,6,19.72,21.68,13.5,14,,10.26,22.63,9,11.96,2
2019-09-01,16,11.99,9.87,,18.44,18.84,7.02,46,,9.1,13,5,9.74,5
2019-09-01,17,10.13,10,14,16.01,17.02,8.32,16,,8.09,8.18,19,10.2,17
2019-09-01,18,9.24,13.34,,15.9,12.88,8.17,22,,8.07,,3,9.1,40
2019-09-01,19,7.47,13.5,,17.55,21.5,8.3,27,,6.61,19.55,2,7.58,23
2019-09-01,20,7.22,12.02,25,20.37,13.09,12.41,2,,8.03,,,8.38,22
2019-09-01,21,7.08,13.46,,27.3,12.43,12.41,21,,8.25,,19,8.21,18
2019-09-01,22,8.3,10.02,9,18.1,14.08,8.64,,,10.46,,2,7.64,9
2019-09-01,23,12.98,8.75,7,18.34,15.18,11.16,4,,10.73,,7,9.77,14
2019-09-02,0,12.89,9.13,,22.18,12.18,8.8,,,10.28,8.29,7,11.58,17
2019-09-02,1,7.6,8.84,12,21.82,12.57,8.74,,,8.65,,16,,6
2019-09-02,2,6.69,9.35,11,17.81,12.49,8.77,38,,6.52,,12,8.83,11
2019-09-02,3,,7.55,14,16.07,12.99,9.41,7,,5.76,20.2,8,6.2,4
2019-09-02,4,,8.23,,15.9,12.56,9.97,13,,5.97,14.54,6,6.57,10
2019-09-02,5,,9.28,,22.14,13.42,9.27,16,,,12.35,15,8.56,16
2019-09-02,6,10.76,10.8,19,28.27,17.93,9.98,29,,6.68,13.24,19,10.2,16
2019-09-02,7,12.46,12.61,17,29.63,25.17,13.82,10,,8.25,18.54,14,11.75,
2019-09-02,8,13.03,16.11,5,28.99,20.49,13.45,4,,9.57,24,7,20.45,
2019-09-02,9,14.95,13.96,,36.06,18.15,15.59,4,,14.13,27.85,6,12.08,
2019-09-02,10,15.23,12.74,3,35.26,14.86,16.29,7,,13.58,25.59,14,12.38,6
2019-09-02,11,16.81,13.03,16,24.94,16.4,12.67,13,,13.7,22.47,29,12.94,18
2019-09-02,12,14.65,10.06,,20.94,21,13.95,17,,12.39,17.62,15,13.17,12
2019-09-02,13,11.66,8.13,8,17.17,20.87,9.32,,,9.69,22.66,15,9.35,
2019-09-02,14,9.14,8.62,5,15.69,18.13,7.7,,,10.23,16.64,24,9.13,5
2019-09-02,15,10.92,8.35,,15.55,14.27,6.97,3,,9.6,22.63,13,8.5,9
2019-09-02,16,11.35,10.28,16,18.26,12.12,7.18,18,,8.51,13,6,10.5,10
2019-09-02,17,8.67,8.65,2,17.66,12.12,7.99,,,7.43,8.18,6,10.31,19
2019-09-02,18,8.7,9.01,18,14.05,14.7,8.86,5,,6.53,49.62,8,8.91,12
2019-09-02,19,8.19,11.04,,15.33,14.23,7.81,30,,6.87,19.55,,7.71,4
2019-09-02,20,7.13,8.85,45,14.62,13.93,8.44,20,,5.67,18.31,,7.4,23
2019-09-02,21,6.68,10.4,14,14.75,10.88,7.99,11,,5.77,21.75,,6.94,16
2019-09-02,22,6.67,8.84,,14.53,10.45,6.43,19,,5.65,11.55,,7.02,4
2019-09-02,23,6.51,8.54,9,13.94,10.8,6.34,4,,6.3,10.31,,7.23,2
2019-09-03,0,6.28,14.7,31,16.78,10.49,7.41,20,,,8.29,,9.49,5
2019-09-03,1,7.66,9.85,27,16.88,,10.7,3,,6.26,9.53,,7.98,14
2019-09-03,2,8.09,10.55,9,14.54,18.69,7.82,17,,5.24,,5,8.41,18
2019-09-03,3,9.44,9.01,10,16.91,17.61,6.35,2,,5.84,14.54,3,9.62,15
2019-09-03,4,9.75,7.56,9,18.93,17.82,11.23,20,,7.94,11.34,6,10.21,4
2019-09-03,5,10.64,6.83,19,29.9,21.9,22.46,,,8.59,13.24,7,9.83,14
2019-09-03,6,12.09,7.71,9,25.99,21.71,61.91,20,,,18.54,17,15.49,13
2019-09-03,7,14.25,26.66,13,25.31,27.81,14.99,16,,9.57,24,15,19.53,2
2019-09-03,8,19.48,15.8,8,,23.91,20.91,25,,18.43,27.85,,21.12,7
2019-09-03,9,17.9,14.87,2,31.9,34.26,31.16,3,,18.15,25.59,18,9.63,
2019-09-03,10,11.71,9.86,2,21.16,24.85,18.85,11,,11.8,22.47,13,15.78,15
2019-09-03,11,10.41,7.13,2,16.62,14.36,8.39,17,,7.97,18.61,19,10.86,5
2019-09-03,12,9.46,7.64,8,,13.23,6.96,,,7.75,12.91,16,9.63,6
2019-09-03,13,10.08,7.84,16,16.79,13.24,7.63,24,,8.05,11.41,16,9.36,2
2019-09-03,14,9.64,7.08,7,17.9,14.61,7.32,12,,6.88,11.29,6,10.33,16
2019-09-03,15,8.36,6.67,10,17.3,12.13,7.23,2,,6.03,10.35,6,10,14
2019-09-03,16,7.07,5.68,3,15.35,11.7,7.12,22,,4.94,7.35,18,8.35,9
2019-09-03,17,6.09,5,6,11.13,10.51,5.9,7,,3.72,6.52,11,6.85,
2019-09-03,18,6.67,6.81,,12.88,11.24,5.77,23,,5.36,9.76,20,6.47,5
2019-09-03,19,,9.85,,16.88,9.42,6.43,,,6.87,7.43,10,6.92,9
2019-09-03,20,,9.23,39,16.83,12.81,9.64,27,,7.24,7.87,20,8.46,35
2019-09-03,21,,8.1,,15.72,12.89,8.31,19,,4.58,9.19,9,7.98,
2019-09-03,22,,7.27,,15.18,10.17,5.91,6,,3.89,,,6.49,10
2019-09-03,23,,6.88,2,13.05,10.17,7.1,6,,4.95,,2,6.52,7
2019-09-04,0,,6.84,,16.72,9.39,8.85,,,4.83,8.02,2,6.52,15
2019-09-04,1,,7.23,,20.05,9.48,9.03,,,5.26,6.8,,6.06,
2019-09-04,2,5.95,7.88,,25.01,,8.63,6,,4.81,7.12,,7.26,
2019-09-04,3,,10.1,,24.15,11.81,10.03,,,4.51,7.56,,8.37,
2019-09-04,4,,13.39,15,23.88,15.61,10.21,,,4.81,10.67,,4.5,12
2019-09-04,5,,11.04,,23.38,13.77,13.58,28,,4.76,14.87,3,4.54,
2019-09-04,6,,8.12,7,18.37,14.41,5.48,3,,4.56,15.5,,5.49,3
2019-09-04,7,,9.57,6,16.3,19.65,8.72,6,,4.42,16.24,,5.93,9
2019-09-04,8,,8.15,15,,17.49,5.41,7,,4.47,,,6.36,14
2019-09-04,9,,7.9,,24.66,12.81,,12,,4.19,,,7.79,12
2019-09-04,10,,9.08,,22.78,11.09,,,,4.26,,,9.77,18
2019-09-04,11,,9.66,,24.27,6.48,7.73,12,,5.65,,4,9.89,15
2019-09-04,12,,7.48,,16.79,5.45,7.15,5,,6.79,8.13,15,6.95,3
2019-09-04,13,,5.72,,15.75,5.35,,,,4.54,8.29,4,7.34,3
2019-09-04,14,,,7,16.36,4.44,3.73,,,4.27,6.53,6,7.03,8
2019-09-04,15,,,13,16.59,4.67,,,,,5.66,7,5.53,5
2019-09-04,16,,6.57,20,15.5,6.51,,,,2.98,10.82,4,5.05,3
2019-09-04,17,,,3,14.66,5.93,2.72,,,,6.91,4,5.28,6
2019-09-04,18,,3.84,17,15.28,4.76,2.47,5,,,7.11,5,4.65,12
2019-09-04,19,,,12,,4.1,,,,3.32,,2,4.59,4
2019-09-04,20,,3.66,5,,,3.03,,,2.74,8.27,,6.28,3
2019-09-04,21,,4.33,18,,4.48,,,,2.01,,,4.66,11
2019-09-04,22,,5.54,18,,3,2.07,,,3,,,5.47,7
2019-09-04,23,,8.15,10,,2.39,4.38,,,2.53,,,,2
2019-09-05,0,,5.67,7,,,,5,,3.56,,,7.97,16
2019-09-05,1,,4,13,,4.54,2.57,,,3.21,,8,5.7,5
2019-09-05,2,,,7,,3.96,2.39,2,,3.59,,3,6.41,10
2019-09-05,3,,3.15,5,,3.05,,,,3.72,,7,,5
2019-09-05,4,,4.09,6,,3.13,,2,,3.41,,,,8
2019-09-05,5,,,4,,,,,,2.23,,,4.65,
2019-09-05,6,,4.84,,,4.02,,,,2.83,,,4.86,19
2019-09-05,7,,4.86,19,,4,,,,3.24,,,4.52,5
2019-09-05,8,,7.24,30,,,,,,3.43,,,4.95,15
2019-09-05,9,,8.11,,,4.48,,,,3.13,,8,5.59,5
2019-09-05,10,,10.47,137,,,,3,9,2.26,4.98,16,4.74,
2019-09-05,11,,8.79,,,5.76,,26,,4.66,8.66,3,,
2019-09-05,12,,11.36,4,,5.66,,42,,7.81,7.93,12,13.49,9
2019-09-05,13,,15.05,37,,7.14,,23,,13.54,5,23,,8
2019-09-05,14,,17.5,8,,20.42,,18,3,,4.69,13,14.29,20
2019-09-05,15,,13.98,25,,23.75,,45,2,12.68,4.88,33,19.04,37
2019-09-05,16,,12.89,51,,17,,18,,12.85,4.35,3,15.47,5
2019-09-05,17,,10.42,15,,25.47,,22,,,3.51,19,12.39,20
2019-09-05,18,,8.53,14,,27.42,,,,9.43,4.01,24,11.39,4
2019-09-05,19,,9,56,,28.1,,39,5,7.89,3.86,28,9.92,32
2019-09-05,20,8.93,11.76,59,,22.85,,28,11,7.61,4.67,24,8.41,26
2019-09-05,21,9.03,12.76,58,,,,14,3,7.86,2.91,7,8.23,17
2019-09-05,22,10.79,8.43,41,,,,28,,6.58,3.07,2,8.06,21
2019-09-05,23,9.72,13.12,21,,,,22,,,3.79,3,9.42,28
2019-09-06,0,14.14,8.1,,,,,22,,,4.3,,10.38,13
2019-09-06,1,21.65,9.75,6,,17.65,,21,,18.92,2.22,9,15.75,25
2019-09-06,2,13.95,11.65,34,,17.14,,37,4,7.83,3.94,16,20.3,40
2019-09-06,3,12.84,9.39,,,22.81,,11,6,7.98,5.52,7,21.39,26
2019-09-06,4,16.01,9.72,,,23.42,,19,12,,,9,19.65,33
2019-09-06,5,12.96,13.15,,,25.52,,23,7,,2.23,13,28.65,46
2019-09-06,6,17.26,13.58,31,,21.68,,26,3,,,12,28.71,42
2019-09-06,7,21.42,15.09,27,,23.76,,27,,14.88,2.88,12,27.2,39
2019-09-06,8,22.85,18.33,,,28.04,,21,11,16.31,2.96,24,23.86,42
2019-09-06,9,22.5,18.47,,,,,,5,16.45,3.63,16,16.95,
2019-09-06,10,27.79,20.02,,,,,,7,17.38,5.32,2,21.09,19
2019-09-06,11,21.79,18.55,24,,,,42,2,16.8,11.01,,27.04,15
2019-09-06,12,18.92,18.75,38,,,,39,15,16.13,11.52,28,22.96,41
2019-09-06,13,17.74,18.2,31,,,,26,13,14.89,11.36,16,16.43,
2019-09-06,14,16.68,17.08,41,,,,24,18,14.85,11.23,24,16.39,18
2019-09-06,15,16.27,18.23,28,,,,19,19,,9.59,29,16.08,3
2019-09-06,16,16.57,,23,,,,13,21,,18.05,26,15.77,5
2019-09-06,17,19.01,,31,,,,48,29,17.59,10.55,39,16.43,19
2019-09-06,18,22.26,,,,,,46,21,,12.38,44,18.95,
2019-09-06,19,28.87,,,,,,66,36,22.32,13.86,,22.06,
2019-09-06,20,24.88,,86,,,,25,27,21.34,13.18,28,24.54,
2019-09-06,21,21.95,,47,,,,44,2,20.25,6.47,11,21.93,17
2019-09-06,22,23.13,,39,,,,28,,20.45,7.48,30,20.98,
2019-09-06,23,22.28,,18,,,,67,13,,7.56,30,20.06,30
2019-09-07,0,18.83,,3,,,,25,22,16.89,49.43,4,18.08,8
2019-09-07,1,18.72,,33,,27.62,,9,19,,8.96,19,17.29,
2019-09-07,2,19.09,,42,,27.3,,,4,17.08,7.65,,17.47,31
2019-09-07,3,22.24,,,,28.75,,39,3,17.19,9.13,2,16.23,
2019-09-07,4,23.95,,21,,29.51,,22,15,,8.86,,,
2019-09-07,5,23.21,,,,30.02,,11,14,18.52,6.95,,23.98,42
2019-09-07,6,23.62,,7,,30.85,,32,21,,8.78,6,,37
2019-09-07,7,26.43,,19,,30.71,,56,15,26.99,9.94,7,27.52,10
2019-09-07,8,26.15,,10,,44.15,,23,9,21.44,13.92,23,32.69,6
2019-09-07,9,27.66,,,,70.53,,9,3,24.58,16.79,6,21.7,5
2019-09-07,10,34.16,,7,,62.64,,2,20,27.28,18.93,23,,23
2019-09-07,11,34.92,,16,,33.08,,2,2,22.25,22.84,24,,17
2019-09-07,12,24.95,,29,,24.33,,18,17,17.2,22.46,31,27.7,22
2019-09-07,13,18.29,,24,,27.16,,25,18,13.83,19.77,9,20.67,23
2019-09-07,14,17.99,,14,,25.04,,7,23,12.11,16.55,11,16.22,9
2019-09-07,15,12.73,,17,,23.82,,4,24,9.84,17.29,9,14.23,4
2019-09-07,16,10.63,,14,,18.91,,7,21,8.09,18.9,14,12.37,11
2019-09-07,17,8.14,,15,,18.43,,18,18,7.63,,16,10.44,20
2019-09-07,18,7.98,,5,,15.78,,36,16,,,23,8.07,14
2019-09-07,19,7.69,,38,,15.11,,15,8,,,17,8.06,5
2019-09-07,20,8.44,,31,,16.53,,7,15,8.29,29.17,6,8.62,12
2019-09-07,21,8.33,,49,,18.01,,12,24,9.24,23.84,31,9.4,13
2019-09-07,22,10.16,,89,,18.68,,,18,11.45,22.19,27,8.93,27
2019-09-07,23,10.28,,45,,23.06,,31,14,12.03,21.76,24,9.84,
2019-09-08,0,12.91,,44,,22.4,,27,11,,21.85,13,9.99,
2019-09-08,1,13.88,14.84,7,,24.57,,8,20,,19.78,7,12.88,
2019-09-08,2,15.79,14.19,,,,,,,,19.6,,15.53,
2019-09-08,3,16.49,12.92,18,,24.56,,2,18,,17.53,12,16.85,29
2019-09-08,4,15.94,13.43,18,,22.26,,5,8,,17.17,14,16.61,17
2019-09-08,5,17.6,12.15,17,,22.56,,29,8,,15.54,18,16.7,22
2019-09-08,6,22.59,12.87,5,,26.18,,37,13,12.31,,9,15.82,14
2019-09-08,7,21.72,16.07,,,28.88,,17,21,,15.65,13,13.65,33
2019-09-08,8,21.65,17.96,17,,31.93,,9,15,,13.21,10,21.78,12
2019-09-08,9,22.43,18.95,5,,39.34,,24,9,19.93,12.98,3,26.51,
2019-09-08,10,24.24,21.58,12,,39.61,,2,9,19.61,,15,33.59,8
2019-09-08,11,29.9,21.22,,,38.67,,,28,,14,,28.72,43
2019-09-08,12,33.38,19.33,11,,35,,19,36,27.23,11.94,39,27.56,12
2019-09-08,13,30.84,22.57,23,,31.08,,56,26,25.78,10.84,14,30.65,19
2019-09-08,14,29.71,22.85,23,,30.33,,46,36,27.89,13.53,49,27.02,19
2019-09-08,15,32.39,27.91,36,,31.76,,46,24,25.13,10.16,33,26.78,15
2019-09-08,16,23.82,24.52,41,,36.16,,39,27,21.9,8.28,26,27.94,43
2019-09-08,17,17.25,20.93,29,,44.09,,40,25,18.09,7.61,20,18.32,5
2019-09-08,18,16.25,19.64,41,,36.12,,37,19,14.8,8.41,34,14.92,
2019-09-08,19,15.44,16.43,38,,27.89,,18,28,14,9.71,4,14.88,
2019-09-08,20,14.96,15.66,,,25.65,,3,21,11.2,8.86,13,15.61,36
2019-09-08,21,12.84,17.12,41,,23.11,,30,11,,13.35,27,13.23,
2019-09-08,22,10.08,10.56,80,,18.96,,,12,8.43,17.29,4,12.66,15
